longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,per_room_household,population_in_household,dist_to_LA,dist_to_SF,median_price
-121.97,37.32,19,4620,1404.0,2672,1308,3.699,237500,<1H OCEAN,3.532110091743119,2.0428134556574924,4.9604233690280966,0.629364759102383,12.424523185993882
-124.11,40.93,17,1661,329.0,948,357,2.7639,90200,NEAR OCEAN,4.652661064425771,2.655462184873949,9.043854266848848,3.5882586305894937,11.361506323198151
-117.75,34.06,52,62,9.0,44,16,0.4999,112500,INLAND,3.875,2.75,0.4901020301937088,5.956483862145517,11.771546453664321
-118.32,34.09,44,2666,,2297,726,1.676,208800,<1H OCEAN,3.672176308539945,3.1639118457300275,0.0894427190999928,5.501863320730535,12.170124624209866
-117.99,33.73,20,3182,884.0,1770,817,3.1912,220800,<1H OCEAN,3.8947368421052633,2.1664626682986534,0.4060788100849393,5.988154974614473,12.111057435279164
-117.03,32.79,31,2366,383.0,1077,387,4.2992,174400,<1H OCEAN,6.113695090439276,2.7829457364341086,1.7469115604403045,7.331084503673382,12.027231212795382
-117.28,34.12,36,2991,822.0,2378,751,1.3571,70600,INLAND,3.982689747003995,3.166444740346205,0.962548700066645,6.29598284622822,11.155026159653367
-122.53,37.96,35,908,194.0,413,197,3.9917,290800,NEAR BAY,4.609137055837564,2.0964467005076144,5.804498255663455,0.2247220505424428,12.54861099969807
-118.08,33.99,36,2024,590.0,2028,573,2.8152,163900,<1H OCEAN,3.532286212914485,3.5392670157068062,0.1708800749063457,5.747808277943863,11.973328299861219
-118.21,33.79,33,32,18.0,96,36,4.5938,112500,NEAR OCEAN,0.8888888888888888,2.6666666666666665,0.2617250465660461,5.786225021549029,12.280274849216381
-122.34,41.06,33,2149,498.0,631,273,1.8816,65800,INLAND,7.871794871794871,2.311355311355311,8.120966691225876,3.2907445965920834,11.022329533783724
-119.54,36.51,36,49,7.0,28,2,4.625,162500,INLAND,24.5,14.0,2.782373087851454,3.1344058448133287,11.541864975042031
-122.5,37.76,43,2108,456.0,1299,447,3.1406,316200,NEAR OCEAN,4.715883668903803,2.906040268456376,5.649044166936567,0.0905538513813781,12.525337727684368
-122.45,37.71,41,1578,351.0,1159,299,3.9167,243600,NEAR OCEAN,5.277591973244147,3.876254180602007,5.57850338352502,0.0721110255092851,12.371682267511094
-117.55,34.0,17,3583,700.0,1587,719,2.6979,75000,INLAND,4.983310152990264,2.2072322670375524,0.6918092222571166,6.150812954398794,11.766486995463838
-117.69,33.64,18,3783,654.0,1843,623,5.7559,215800,<1H OCEAN,6.07223113964687,2.958266452648475,0.6860029154456955,6.271786029513444,12.420357647070745
-118.37,33.87,18,2516,485.0,1128,433,5.0114,338600,<1H OCEAN,5.810623556581986,2.605080831408776,0.2220360331117506,5.61530052624078,12.785595377086507
-120.05,36.98,16,3705,739.0,2463,697,2.5288,61800,INLAND,5.315638450502152,3.533715925394548,3.443980255460244,2.488714527622645,11.187791889530638
-118.05,33.85,25,2856,388.0,1212,362,6.1737,313100,<1H OCEAN,7.889502762430939,3.348066298342541,0.2758622844826697,5.863104979445619,12.668862725928518
-119.15,34.25,36,3511,664.0,2965,695,4.0878,186800,NEAR OCEAN,5.051798561151079,4.266187050359712,0.9317188417113936,4.797707786016147,12.054280326767216
-118.42,34.15,31,1861,430.0,736,360,5.2853,355900,<1H OCEAN,5.169444444444444,2.0444444444444443,0.2059126028197466,5.387439094783345,12.965923537817039
-122.31,37.57,42,3157,676.0,1603,629,3.7422,292600,NEAR OCEAN,5.019077901430842,2.548489666136725,5.381012915799412,0.2236067977499789,12.566836094644248
-119.29,34.37,41,1408,311.0,793,264,2.5441,161200,NEAR OCEAN,5.333333333333333,3.003787878787879,1.097679370308117,4.614585571857995,12.214205532286394
-122.08,39.25,52,224,38.0,120,45,3.017,112500,INLAND,4.977777777777778,2.6666666666666665,6.464178215365048,1.5163442880823568,11.374520722391383
-121.54,36.7,12,6758,1241.0,3918,1100,3.525,201700,<1H OCEAN,6.143636363636364,3.561818181818182,4.23231615076191,1.379057649266333,12.066731690104197
-118.35,34.0,28,3085,621.0,1162,558,3.25,301000,<1H OCEAN,5.528673835125448,2.082437275985663,0.120830459735944,5.540442220617416,12.603480859901657
-122.0,37.34,27,1716,290.0,817,301,5.9158,343100,<1H OCEAN,5.700996677740863,2.7142857142857144,4.996168531985293,0.5941380311005153,12.690538711407712
-118.24,34.11,50,2141,451.0,1777,426,2.7679,178800,<1H OCEAN,5.025821596244131,4.171361502347418,0.0600000000000022,5.548378141403129,11.952483919276712
-122.14,37.73,52,2024,320.0,823,334,5.0,264700,NEAR BAY,6.059880239520958,2.464071856287425,5.362126443865348,0.2729468812791206,12.448725512338536
-121.62,41.78,40,3272,663.0,1467,553,1.7885,43500,INLAND,5.916817359855335,2.6528028933092225,8.436664032661259,4.087077195258241,10.73196483799957
-121.91,36.59,31,2034,335.0,966,322,4.6964,291300,NEAR OCEAN,6.316770186335404,3.0,4.4632387343721645,1.2815615474880633,12.440126673068722
-117.02,32.76,15,1204,326.0,543,326,1.0278,154200,<1H OCEAN,3.6932515337423313,1.665644171779141,1.775528090456469,7.358817839843575,11.774892833386339
-118.86,34.07,16,1409,244.0,970,172,8.0144,500001,NEAR OCEAN,8.19186046511628,5.6395348837209305,0.6203224967708375,5.127621280866987,13.028670135747989
-118.25,34.23,35,2839,592.0,1413,538,4.1667,271200,<1H OCEAN,5.276951672862453,2.62639405204461,0.1802775637731994,5.462343819277583,12.390562863820396
-121.93,37.27,35,1855,345.0,985,329,6.0196,255100,<1H OCEAN,5.638297872340425,2.9939209726443767,4.8973972679373405,0.6931089380465312,12.617723798335078
-121.91,36.98,16,1957,408.0,865,369,2.6875,233300,NEAR OCEAN,5.303523035230352,2.3441734417344176,4.696147357142875,0.9349331526906134,12.414274728920693
-122.85,38.37,16,1762,293.0,810,297,4.4437,305000,<1H OCEAN,5.9326599326599325,2.727272727272727,6.317792335935077,0.7440430095095251,12.395128999805067
-119.02,35.33,35,2053,412.0,1193,387,2.75,65800,INLAND,5.304909560723514,3.082687338501292,1.4989329538041405,4.176804999039341,11.120183891340531
-120.36,38.21,10,4300,845.0,1480,609,2.8208,139900,INLAND,7.060755336617405,2.4302134646962235,4.669047011971506,2.096687864227765,11.622614492924416
-122.03,37.35,19,3811,1227.0,1930,1153,3.5154,311400,<1H OCEAN,3.305290546400694,1.673894189071986,5.025345759248817,0.5663920903402501,12.369772499576369
-117.75,34.05,27,437,108.0,469,97,1.7206,107500,INLAND,4.505154639175258,4.835051546391752,0.4899999999999949,5.962717501274064,11.633131968325534
-122.28,37.78,29,5154,,3741,1273,2.5762,173400,NEAR BAY,4.048703849175177,2.93872741555381,5.498590728541276,0.1303840481040483,12.097612327316561
-121.98,36.97,21,3349,737.0,1952,718,3.7273,251900,NEAR OCEAN,4.664345403899722,2.71866295264624,4.744891990340779,0.9082400563727634,12.400972334795235
-120.98,37.68,27,4006,762.0,1806,718,3.1848,112800,INLAND,5.579387186629527,2.5153203342618387,4.54802154788212,1.4328293687665603,11.820856160113081
-117.02,32.74,12,3301,963.0,2000,879,1.8594,119200,NEAR OCEAN,3.755403868031854,2.2753128555176336,1.7901117283566366,7.372448711249202,11.73171576885644
-118.85,34.14,16,4109,543.0,1409,560,8.1064,423400,<1H OCEAN,7.3375,2.5160714285714287,0.6166036003787198,5.084338698395302,12.975415627657172
-120.18,34.62,25,1337,219.0,671,225,3.1912,226400,NEAR OCEAN,5.942222222222222,2.982222222222222,2.022003956474874,3.859455920204296,12.356974751828186
-122.51,37.58,20,64,21.0,59,21,2.2375,450000,NEAR OCEAN,3.0476190476190474,2.8095238095238093,5.54019855239865,0.2147091055358471,12.446015047059507
-118.12,34.02,32,1789,528.0,1429,517,1.8906,224500,<1H OCEAN,3.460348162475822,2.7640232108317213,0.1236931687685189,5.69794699870049,12.113068194605884
-118.02,33.83,16,1139,328.0,665,290,3.2933,260000,<1H OCEAN,3.927586206896552,2.293103448275862,0.3111269837220793,5.898788011108726,12.008803844129604
-118.09,34.71,5,5807,1182.0,2602,1007,2.4012,159400,INLAND,5.766633565044687,2.5839126117179743,0.6768308503607103,5.293958821146983,11.71650103571336
-121.87,37.26,24,2383,343.0,1146,341,5.6223,265700,<1H OCEAN,6.988269794721408,3.360703812316716,4.845719760778586,0.7427651041883946,12.469269224850159
-122.36,40.48,21,2333,514.0,1308,509,2.0899,74800,INLAND,4.583497053045186,2.569744597249509,7.636707405682113,2.710461215365379,11.145542770811206
-117.66,33.64,17,3173,501.0,1555,520,6.7079,250800,<1H OCEAN,6.101923076923077,2.9903846153846154,0.7102816342831872,6.294394331466692,12.49400237021685
-121.27,37.87,34,1010,206.0,678,234,2.9531,104000,INLAND,4.316239316239316,2.8974358974358974,4.875787115943436,1.1443775600735977,11.61130684538066
-117.03,33.89,6,78,11.0,27,10,3.125,187500,INLAND,7.8,2.7,1.220532670599187,6.633159126690688,11.629700672728347
-120.26,37.13,33,1239,250.0,648,227,2.0278,58800,INLAND,5.458149779735683,2.854625550660793,3.683313725438016,2.243234272206085,11.190170859728694
-121.95,38.34,9,4999,874.0,2687,817,4.2324,142100,INLAND,6.118727050183598,3.2888616891064872,5.671701684679838,0.7324616030891957,11.812715656758039
-122.12,37.68,35,1958,484.0,1146,448,2.95,148900,NEAR BAY,4.370535714285714,2.5580357142857144,5.313313467131419,0.303644529013773,12.024384026070212
-121.8,37.27,10,3301,593.0,2190,575,6.223,260700,<1H OCEAN,5.740869565217391,3.808695652173913,4.800208328812412,0.7887331614684394,12.475769725703712
-122.48,37.78,52,2666,515.0,1362,494,4.218,393800,NEAR BAY,5.396761133603239,2.757085020242915,5.647167431553638,0.0707106781186617,12.743619205363334
-119.2,34.27,8,4942,1173.0,3012,1033,3.445,203400,NEAR OCEAN,4.784123910939012,2.915779283639884,0.9848857801796196,4.749115707160645,12.177237724004904
-122.49,37.68,35,2405,461.0,1583,471,5.0659,238000,NEAR OCEAN,5.10615711252654,3.360934182590233,5.589221770515106,0.1204159457879243,12.443845672631124
-121.45,38.56,52,3420,555.0,1301,530,4.0417,173800,INLAND,6.452830188679245,2.4547169811320755,5.535720368660261,1.24326183887385,11.881436891426889
-118.34,34.16,25,6082,1763.0,2616,1644,3.6486,246900,<1H OCEAN,3.699513381995134,1.5912408759124088,0.1486606874731903,5.4403124910247564,12.662583621860696
-122.32,37.52,17,6645,1034.0,2557,1032,6.3892,480800,NEAR OCEAN,6.438953488372093,2.477713178294574,5.356052650973479,0.2657066051117296,12.975347855837311
-121.27,38.87,16,2094,358.0,1092,357,4.4769,191400,INLAND,5.8655462184873945,3.0588235294117645,5.693267954347486,1.5841717078650246,11.940831232484577
-118.36,34.09,30,2353,728.0,1365,718,2.0702,283300,<1H OCEAN,3.277158774373259,1.9011142061281336,0.1264911064067414,5.472193344537451,12.545199029830997
-122.12,37.64,40,432,102.0,264,77,3.8875,228100,NEAR BAY,5.6103896103896105,3.4285714285714284,5.286066590575652,0.3178049716414078,11.865392679977035
-122.15,37.47,39,1295,239.0,566,242,5.6407,326400,NEAR BAY,5.351239669421488,2.338842975206612,5.194660720393594,0.3969886648255814,12.761660854883402
-117.27,33.68,8,26322,4072.0,9360,3361,5.3238,228900,<1H OCEAN,7.831597738768224,2.784885450758703,1.0381714694596438,6.568690889362966,12.335205229203812
-120.76,38.6,14,2925,625.0,1226,437,2.5865,133800,INLAND,6.693363844393593,2.805491990846682,5.201240236712788,1.8469975636150604,11.7466550537822
-117.33,34.07,32,2086,458.0,1355,412,2.5238,89200,INLAND,5.063106796116505,3.2888349514563107,0.9102197536858856,6.284616137840083,11.330236881007188
-121.82,37.39,37,4137,636.0,1569,578,6.1008,286200,<1H OCEAN,7.157439446366782,2.7145328719723185,4.896120913539616,0.7017834423809142,12.785162102726893
-121.33,38.62,19,1853,415.0,772,397,2.2574,135800,INLAND,4.667506297229219,1.9445843828715368,5.51661127867462,1.3743725841270216,11.722815439364322
-117.03,32.72,37,2192,455.0,1515,446,3.0588,120600,NEAR OCEAN,4.914798206278027,3.396860986547085,1.7980545041794422,7.378814267888845,11.669524434645663
-118.85,35.23,26,1639,352.0,1222,395,1.7656,68000,INLAND,4.149367088607595,3.093670886075949,1.3283448347473628,4.3732367875522185,11.062763763789897
-122.03,38.25,13,3334,541.0,1923,538,4.0905,134800,INLAND,6.197026022304833,3.574349442379182,5.657216630110613,0.6122091146005534,11.779293004228228
-121.44,38.73,25,1287,224.0,727,236,4.7396,135500,INLAND,5.453389830508475,3.080508474576271,5.669426778784608,1.3647344063956128,11.768126989947083
-118.0,33.82,21,2253,580.0,1536,500,3.2326,204700,<1H OCEAN,4.506,3.072,0.3324154027718873,5.920354719102563,12.136927381039497
-117.74,34.05,29,2452,700.0,3029,665,2.1354,110700,INLAND,3.687218045112782,4.5548872180451125,0.5,5.970535989339656,11.576116336304926
-118.35,33.91,34,2055,448.0,1134,408,3.825,235400,<1H OCEAN,5.036764705882353,2.7794117647058822,0.1780449381476486,5.60207104560448,12.404566774513718
-121.4,38.55,26,2697,398.0,1088,389,5.0,142500,INLAND,6.933161953727506,2.796915167095116,5.498690753261186,1.2761269529321808,12.020218591587586
-118.44,34.3,38,1595,314.0,1181,327,3.4,155500,<1H OCEAN,4.877675840978593,3.611620795107034,0.3201562118716442,5.272741222552082,11.98335109855806
-118.19,33.89,32,1696,438.0,1639,376,2.0357,107300,<1H OCEAN,4.51063829787234,4.35904255319149,0.167630546142398,5.732608481311105,11.698523524603397
-117.4,34.09,5,6190,993.0,3615,963,4.4034,133200,INLAND,6.427829698857736,3.7538940809968846,0.840951841665135,6.216309194369269,11.79315596503652
-119.68,36.79,16,1551,,1010,292,3.5417,71300,INLAND,5.311643835616438,3.458904109589041,3.095351353239248,2.9005689097140843,11.33842703475969
-122.4,37.61,35,2084,549.0,1077,545,3.1628,318400,NEAR OCEAN,3.8238532110091743,1.9761467889908255,5.475326474284443,0.160312195418817,12.718911746146254
-122.48,37.76,52,2684,574.0,1395,549,3.9097,323800,NEAR BAY,4.888888888888889,2.540983606557377,5.633977280749372,0.0707106781186627,12.78649615984724
-121.54,39.51,33,3585,757.0,1887,765,2.502,62100,INLAND,4.686274509803922,2.466666666666667,6.379780560489529,1.945379140424808,11.120500666497115
-119.27,36.18,23,3180,547.0,1829,498,2.6098,66000,INLAND,6.385542168674699,3.6726907630522088,2.365967032737357,3.519616456377032,11.220747154629876
-118.24,34.12,34,80,26.0,125,35,0.8907,154200,<1H OCEAN,2.2857142857142856,3.571428571428572,0.0700000000000002,5.541786715491679,12.335025255037104
-118.27,34.07,32,1657,579.0,2071,598,2.1135,152500,<1H OCEAN,2.770903010033445,3.463210702341137,0.0360555127546425,5.552440904683275,12.128785942240473
-117.9,33.71,16,4208,630.0,2592,662,6.1966,260500,<1H OCEAN,6.356495468277946,3.915407854984894,0.480832611206842,6.0682534554845295,12.434502259031506
-117.96,34.1,30,2775,657.0,2847,642,3.2266,141800,INLAND,4.322429906542056,4.434579439252336,0.2844292530665597,5.7681366141935335,11.847026021775228
-116.37,33.19,12,4890,1152.0,1289,570,2.5795,98700,INLAND,8.578947368421053,2.26140350877193,2.058275977608436,7.58010554016235,11.86441783105383
-117.08,32.71,27,2204,598.0,1656,521,1.4821,86200,NEAR OCEAN,4.230326295585413,3.1785028790786947,1.7723430819116208,7.349319696407281,11.453034936429717
-118.18,34.03,40,2631,698.0,2920,677,2.0764,145600,<1H OCEAN,3.886262924667651,4.31314623338257,0.063245553203355,5.646281962495313,11.858491682286013
-121.83,37.37,43,821,149.0,370,135,4.25,209100,<1H OCEAN,6.0814814814814815,2.740740740740741,4.889836398081231,0.7045565981523434,12.330952153041864
-122.32,37.94,47,1911,283.0,697,275,6.2712,267700,NEAR BAY,6.949090909090909,2.5345454545454547,5.637242233574852,0.1923538406167102,12.653791740697725
-118.06,34.09,36,1239,238.0,717,237,3.244,258100,<1H OCEAN,5.227848101265823,3.0253164556962027,0.1843908891458519,5.697797820210888,12.257404793554477
-119.45,36.58,18,1425,280.0,753,266,3.7813,87300,INLAND,5.357142857142857,2.830827067669173,2.804460732476036,3.1902507738420773,11.512972248562757
-122.01,37.31,23,6846,1078.0,2951,1063,6.3702,332000,<1H OCEAN,6.440263405456256,2.7761053621825025,4.984024478270558,0.6095900261651218,12.750883027238181
-117.98,34.02,33,3512,632.0,1971,598,4.4653,193200,<1H OCEAN,5.872909698996655,3.2959866220735785,0.2617250465660383,5.804084768505707,12.209088328737975
-116.88,34.19,38,898,259.0,106,52,1.6875,225000,INLAND,17.26923076923077,2.0384615384615383,1.3671868928570077,6.587662711463,11.470530851176381
-117.08,34.08,34,45,11.0,39,14,3.0625,500001,INLAND,3.2142857142857144,2.7857142857142856,1.160387866189574,6.482669203345179,11.601911889110962
-121.78,38.67,38,2948,478.0,1123,460,4.0556,146900,INLAND,6.408695652173913,2.4413043478260867,5.82030927013334,1.0985900054160294,11.949771955870537
-122.31,38.32,33,2463,421.0,1235,465,3.7045,161500,NEAR BAY,5.296774193548387,2.6559139784946235,5.898966011090426,0.5590169943749436,12.029563002414962
-117.67,33.47,22,2728,616.0,1081,566,1.6393,500001,<1H OCEAN,4.819787985865724,1.9098939929328624,0.8132035415564729,6.399812497253336,12.099054402201473
-122.9,39.09,15,2483,544.0,835,380,1.9141,143200,INLAND,6.53421052631579,2.1973684210526314,6.864196966870937,1.4080127840328758,11.400780043136123
-118.31,33.82,35,3462,814.0,1902,700,3.402,279900,<1H OCEAN,4.945714285714286,2.717142857142857,0.2404163056034253,5.693197695495913,12.445318727350239
-120.46,34.65,22,1298,358.0,1272,363,1.6488,117500,NEAR OCEAN,3.575757575757576,3.5041322314049586,2.2996521476084157,3.6792526415020808,11.571008480540227
-118.13,34.2,45,1213,206.0,529,231,5.6629,234000,INLAND,5.251082251082251,2.29004329004329,0.1860107523773869,5.573445971748539,12.498908249284158
-118.14,33.95,36,1942,355.0,891,348,3.6635,282100,<1H OCEAN,5.580459770114943,2.560344827586207,0.1414213562373014,5.72933678535308,12.332768091817885
-121.92,38.02,16,1840,355.0,1288,338,4.2067,125000,INLAND,5.443786982248521,3.810650887573965,5.413252257192537,0.5500909015789981,11.785177510278762
-117.27,34.1,9,3904,1042.0,3688,896,1.8022,78000,INLAND,4.357142857142857,4.116071428571429,0.9712878049270456,6.31573431993462,11.302229124818757
-118.39,34.08,27,6605,1710.0,2665,1520,3.8088,500001,<1H OCEAN,4.345394736842105,1.7532894736842106,0.1529705854077893,5.45678476760812,12.895772618573073
-117.85,33.61,14,4340,741.0,1505,670,7.5674,500001,<1H OCEAN,6.477611940298507,2.246268656716418,0.5879625838435627,6.17245494110731,12.86397667762177
-119.75,34.45,26,3578,677.0,1504,618,4.1375,395000,NEAR OCEAN,5.789644012944984,2.4336569579288025,1.562081944073364,4.254174420495707,12.778253856629073
-121.79,37.32,6,2850,561.0,2160,581,5.5336,241900,<1H OCEAN,4.905335628227195,3.717728055077453,4.826530845234505,0.7660939890117862,12.258297858385937
-118.32,34.2,36,759,136.0,372,135,4.9886,328900,<1H OCEAN,5.622222222222222,2.7555555555555555,0.1700000000000042,5.428904125143492,12.467629370669282
-122.04,37.63,33,952,172.0,369,159,3.2331,226700,NEAR BAY,5.987421383647798,2.320754716981132,5.220766227288876,0.3956008088970408,12.35239348801172
-117.24,33.23,21,1718,308.0,1194,312,3.4359,150900,<1H OCEAN,5.506410256410256,3.826923076923077,1.293213052826177,6.88044329967191,11.915338444145542
-122.03,37.37,16,3402,1193.0,1479,1043,3.5861,500001,<1H OCEAN,3.261744966442953,1.4180249280920425,5.038501761436632,0.5517245689653498,12.201488151258516
-122.28,37.86,52,1659,367.0,788,346,2.8214,164300,NEAR BAY,4.794797687861272,2.277456647398844,5.5531702657130975,0.1581138830084131,12.076832849444141
-117.04,32.55,15,2206,648.0,2511,648,1.6348,93200,NEAR OCEAN,3.404320987654321,3.875,1.920937271229848,7.489011950851725,11.492481460572746
-121.94,37.34,36,3142,632.0,1372,560,5.0175,246100,<1H OCEAN,5.610714285714286,2.45,4.951171578525639,0.6370243323453184,12.594425376559219
-121.21,38.76,16,1608,296.0,792,286,3.1583,239200,INLAND,5.622377622377623,2.769230769230769,5.568213357981176,1.5556670594956996,11.912345267240951
-117.47,34.07,24,1017,227.0,568,187,1.5972,112500,INLAND,5.438502673796791,3.037433155080214,0.7702596964660646,6.172001296176144,11.660841750420788
-118.37,34.03,39,213,44.0,138,52,2.125,196400,<1H OCEAN,4.096153846153846,2.6538461538461537,0.131529464379668,5.505379187667272,12.190032921741048
-122.13,37.74,41,4400,666.0,1476,648,5.0,248900,NEAR BAY,6.790123456790123,2.2777777777777777,5.361734793889012,0.2816025568065757,12.67029233937506
-117.66,35.61,5,5735,932.0,2623,862,4.8494,87200,INLAND,6.653132250580047,3.04292343387471,1.6643316977093254,5.21805519326885,11.560588125179263
-118.54,34.19,22,3380,790.0,2199,737,2.5739,239200,<1H OCEAN,4.586160108548168,2.983717774762551,0.3310589071449475,5.271935128584187,12.217602527588065
-122.26,40.19,35,2467,469.0,1194,444,2.0425,63700,INLAND,5.556306306306307,2.689189189189189,7.338937252763515,2.4246443038103487,11.086928565596278
-120.88,37.53,18,239,39.0,92,36,5.3168,175000,INLAND,6.638888888888889,2.555555555555556,4.368065933568315,1.5487091398968382,12.134752921648289
-117.88,33.9,15,1705,478.0,759,479,3.5333,114400,<1H OCEAN,3.559498956158664,1.5845511482254695,0.3899999999999989,5.958003021147274,11.991903267694385
-122.25,37.8,41,1471,469.0,1062,413,1.6121,171400,NEAR BAY,3.5617433414043584,2.571428571428572,5.490227681981872,0.1627882059609926,11.85276215638528
-118.44,34.15,29,5474,1457.0,2352,1326,3.415,382500,<1H OCEAN,4.128205128205129,1.7737556561085972,0.2236067977499821,5.372643669554126,12.730939833287525
-122.47,37.72,43,968,199.0,434,162,2.5333,239300,NEAR OCEAN,5.9753086419753085,2.6790123456790123,5.600160711979616,0.078102496759071,12.489671394746285
-117.68,34.15,24,1033,189.0,486,204,4.1719,213500,INLAND,5.063725490196078,2.3823529411764706,0.5688585061331042,5.956282397603386,11.848664171676317
-119.07,35.34,16,4201,786.0,1667,724,4.8839,134100,INLAND,5.802486187845304,2.302486187845304,1.5339491516996295,4.130435812356854,11.774125919251748
-121.94,37.83,11,2836,373.0,959,335,10.5815,500001,INLAND,8.465671641791046,2.8626865671641792,5.2894612202000335,0.4738143096192836,12.981800226850654
-118.15,34.18,46,2230,488.0,1985,456,2.2328,142100,<1H OCEAN,4.890350877192983,4.353070175438597,0.1581138830084149,5.5709693949976025,11.922760854832374
-118.14,34.06,37,1339,258.0,706,238,4.7569,253800,<1H OCEAN,5.626050420168068,2.966386554621849,0.1004987562112037,5.656589078234336,12.521123112032372
-122.44,37.7,6,3523,664.0,1705,608,4.9318,258100,NEAR OCEAN,5.7944078947368425,2.804276315789474,5.564395744373334,0.0761577310586398,12.634542256912255
-118.88,34.22,22,3654,517.0,1565,518,6.2748,274800,<1H OCEAN,7.054054054054054,3.0212355212355213,0.6621933252457332,5.006335985528741,12.626650281661433
-117.98,33.77,22,3236,673.0,2034,662,4.0955,174200,<1H OCEAN,4.888217522658611,3.0725075528700905,0.3820994634908454,5.968659816072612,12.181599312730409
-118.23,33.94,39,1141,258.0,1313,234,2.0187,90100,<1H OCEAN,4.8760683760683765,5.611111111111111,0.1104536101718712,5.669329766383322,11.514602901903842
-121.09,37.61,42,1787,296.0,921,287,3.8864,171400,INLAND,6.2264808362369335,3.2090592334494774,4.560274114568122,1.3296616110875663,11.914870845177154
-122.07,37.06,31,1634,370.0,939,332,3.8625,232300,NEAR OCEAN,4.921686746987952,2.8283132530120483,4.871242141384476,0.7872102641607283,12.323347274279199
-117.48,34.09,32,3170,630.0,2612,580,3.6394,99200,INLAND,5.465517241379311,4.503448275862069,0.7610519036176091,6.152015929758304,11.62680307325346
-117.9,33.63,26,4486,554.0,1598,549,10.1454,500001,<1H OCEAN,8.171220400728597,2.9107468123861566,0.5403702434442409,6.122066644524537,13.088516426752408
-118.15,33.92,36,1890,400.0,1232,386,4.375,184200,<1H OCEAN,4.896373056994818,3.1917098445595853,0.1581138830084091,5.741959595817436,12.083877851856764
-118.22,34.12,37,1298,242.0,750,255,5.2049,240800,<1H OCEAN,5.090196078431372,2.9411764705882355,0.0728010988928043,5.556851626595767,12.350079545443448
-117.62,33.42,27,1005,266.0,460,243,3.1029,190600,NEAR OCEAN,4.135802469135802,1.8930041152263373,0.883911760301888,6.4704404795964185,12.548531603563253
-118.06,33.86,16,5603,938.0,3045,893,5.0778,293700,<1H OCEAN,6.274356103023516,3.4098544232922734,0.2617250465660413,5.8489828175504135,12.402292957848818
-118.52,34.04,47,1985,315.0,819,340,6.5147,500001,<1H OCEAN,5.838235294117647,2.4088235294117646,0.2801785145224391,5.3893413326676605,12.985943000667907
-119.44,36.61,17,1531,280.0,775,246,3.9073,91600,INLAND,6.223577235772358,3.1504065040650406,2.82729552753157,3.188494942759044,11.62108080561371
-118.61,34.17,31,1689,362.0,705,360,4.0,278500,<1H OCEAN,4.691666666666666,1.9583333333333333,0.3889730067755402,5.234500931320959,12.69035071010797
-118.34,34.05,50,2009,419.0,1130,402,3.1944,213500,<1H OCEAN,4.997512437810945,2.810945273631841,0.1000000000000085,5.513918751668362,12.395723653283644
-122.05,36.97,20,2428,473.0,1145,454,3.6797,263800,NEAR OCEAN,5.348017621145375,2.5220264317180616,4.800260409602799,0.877268487978456,12.46438706335658
-119.02,35.44,29,3415,631.0,1527,597,4.0125,84400,INLAND,5.720268006700167,2.557788944723618,1.5938946012832853,4.113514312604251,11.45332412303705
-118.27,34.02,39,2004,633.0,3050,621,1.875,127300,<1H OCEAN,3.2270531400966185,4.911433172302737,0.0424264068711894,5.585883994498992,11.692354696102162
-121.9,38.04,36,1489,331.0,838,259,1.2024,90200,INLAND,5.749034749034749,3.235521235521236,5.414397473403675,0.5770615218501305,11.264294122567614
-119.26,34.46,30,3826,691.0,1656,657,4.0074,434700,<1H OCEAN,5.823439878234399,2.5205479452054798,1.0993179703798277,4.569310670112064,12.519598384227267
-116.98,32.88,12,7320,1279.0,4048,1249,4.3952,151700,<1H OCEAN,5.860688550840672,3.2409927942353884,1.7194475857088418,7.30732509198817,12.033687245037488
-118.37,34.09,24,630,172.0,257,147,5.5224,400000,<1H OCEAN,4.285714285714286,1.748299319727891,0.1360147050873655,5.464796428047428,12.807715017204837
-121.37,38.64,27,1672,299.0,757,282,3.6786,159700,INLAND,5.929078014184397,2.6843971631205674,5.555627777308348,1.355912976558591,11.7321746170861
-120.85,37.08,3,3425,611.0,1588,459,4.1779,147800,INLAND,7.461873638344227,3.4596949891067537,3.999124904275935,1.7057842770995442,12.062031653179359
-121.92,36.61,27,1619,352.0,831,344,4.3,226400,NEAR OCEAN,4.7063953488372094,2.4156976744186047,4.482856232359015,1.2592458060283558,12.474653693092623
-122.04,37.85,27,6039,780.0,2181,761,9.5862,469400,NEAR BAY,7.935611038107753,2.865965834428384,5.374011537017772,0.3785498646149442,13.057821020685653
-121.31,37.94,41,375,108.0,323,98,1.9531,45000,INLAND,3.826530612244898,3.295918367346939,4.955501992734949,1.1130588483993045,10.947415424438605
-117.97,34.17,35,5005,848.0,2112,813,4.9968,295000,INLAND,6.1562115621156215,2.5977859778597785,0.2954657340538814,5.716082574630985,12.494407481949414
-118.27,34.09,52,2327,555.0,1048,491,3.7847,252300,<1H OCEAN,4.739307535641548,2.134419551934827,0.0500000000000056,5.539133506244456,12.515802447749708
-121.6,39.79,18,2672,533.0,1151,532,2.567,102900,INLAND,5.022556390977444,2.1635338345864663,6.651105171323035,2.1763501556505074,11.505438952731087
